purchase_id,customer_id,purchase_date,category,amount
5915,2039,2024-07-13,Food & Beverage,162.02
5916,2039,2024-07-13,Games,31.28
5917,2039,2024-07-13,Food & Beverage,57.88
5918,2040,2024-06-14,Snacks,31.18
5919,2040,2024-06-14,Snacks,59.74
5920,2040,2024-06-14,Snacks,32.42
5921,2041,2024-12-09,Games,75.89
5922,2041,2024-12-09,Snacks,52.01
5923,2041,2024-12-09,Snacks,53.79
5924,2041,2024-12-09,Games,25.81
5925,2043,2024-09-04,Snacks,48.96
5926,2043,2024-09-04,Photography,156.77
5927,2043,2024-09-04,Games,39.36
5928,2044,2024-09-25,Photography,196.12
5929,2044,2024-09-25,Food & Beverage,142.5
5930,2044,2024-09-25,Snacks,40.36
5931,2045,2024-11-28,Food & Beverage,155.55
5932,2047,2024-12-23,Merchandise,103.11
5933,2049,2024-07-28,Food & Beverage,123.48
5934,2049,2024-07-28,Merchandise,30.64
5935,2049,2024-07-28,Food & Beverage,164.87
5936,2049,2024-07-28,Photography,156.25
5937,2051,2024-09-25,Food & Beverage,111.09
5938,2051,2024-09-25,Food & Beverage,135.13
5939,2051,2024-10-23,Snacks,34.15
5940,2051,2024-10-23,Food & Beverage,179.71
5941,2051,2024-10-11,Food & Beverage,131.98
5942,2052,2024-03-01,Snacks,39.54
5943,2053,2024-06-23,Food & Beverage,120.48
5944,2053,2024-06-23,Snacks,39.39
5945,2053,2024-06-23,Food & Beverage,89.97
5946,2053,2024-06-23,Food & Beverage,116.37
5947,2054,2024-04-20,Games,40.67
5948,2054,2024-03-06,Food & Beverage,68.2
5949,2055,2024-09-10,Food & Beverage,98.07
5950,2055,2024-06-04,Food & Beverage,82.88
5951,2055,2024-06-04,Food & Beverage,154.13
5952,2055,2024-07-02,Merchandise,147.64
5953,2055,2024-07-02,Food & Beverage,143.54
5954,2055,2024-07-02,Food & Beverage,177.84
5955,2055,2024-07-02,Merchandise,113.0
5956,2056,2024-03-30,Games,41.53
5957,2057,2024-09-14,Food & Beverage,52.87
5958,2057,2024-09-14,Merchandise,128.98
5959,2057,2024-09-14,Games,57.92
5960,2057,2024-03-27,Merchandise,74.84
5961,2057,2024-03-27,Food & Beverage,125.46
5962,2057,2024-03-27,Snacks,24.58
5963,2059,2024-12-06,Merchandise,47.45
5964,2059,2024-12-06,Snacks,40.28
5965,2059,2024-12-06,Snacks,41.28
5966,2059,2024-12-06,Games,50.66
5967,2061,2024-06-11,Merchandise,51.38
5968,2061,2024-06-11,Food & Beverage,56.3
5969,2061,2024-03-10,Games,22.72
5970,2061,2024-03-10,Food & Beverage,89.22
5971,2062,2024-12-13,Food & Beverage,159.89
5972,2062,2024-12-13,Merchandise,46.43
5973,2062,2024-12-13,Food & Beverage,178.5
5974,2062,2024-12-13,Food & Beverage,78.84
5975,2062,2024-06-05,Snacks,34.38
5976,2062,2024-06-05,Food & Beverage,105.58
5977,2062,2024-06-05,Merchandise,53.4
5978,2062,2024-09-13,Merchandise,101.54
5979,2062,2024-09-13,Snacks,31.78
5980,2062,2024-09-13,Games,65.64
5981,2063,2024-12-26,Photography,189.94
5982,2063,2024-12-26,Food & Beverage,80.25
5983,2063,2024-12-26,Merchandise,147.45
5984,2063,2024-12-29,Snacks,50.15
5985,2063,2024-12-29,Food & Beverage,137.59
5986,2063,2024-12-29,Food & Beverage,75.8
5987,2063,2024-12-29,Food & Beverage,155.36
5988,2064,2024-02-25,Merchandise,93.02
5989,2064,2024-02-25,Snacks,19.66
5990,2065,2024-05-24,Snacks,29.6
5991,2066,2024-07-19,Games,35.51
5992,2066,2024-07-19,Food & Beverage,90.34
5993,2067,2024-09-11,Snacks,34.29
5994,2067,2024-09-11,Food & Beverage,55.21
5995,2067,2024-09-11,Games,29.17
5996,2067,2024-09-11,Food & Beverage,70.82
5997,2068,2024-08-20,Photography,104.3
5998,2068,2024-08-20,Games,41.42
5999,2068,2024-08-20,Photography,138.26
6000,2068,2024-08-20,Games,70.59
6001,2071,2024-01-27,Snacks,16.94
6002,2071,2024-01-27,Games,25.6
6003,2073,2024-09-26,Food & Beverage,115.0
6004,2073,2024-09-26,Merchandise,86.01
6005,2074,2024-01-25,Food & Beverage,50.41
6006,2074,2024-01-25,Games,57.52
6007,2074,2024-01-25,Snacks,52.33
6008,2074,2024-01-25,Games,31.29
6009,2075,2024-10-27,Games,59.01
6010,2075,2024-10-27,Snacks,39.5
6011,2075,2024-12-28,Food & Beverage,150.75
6012,2076,2024-06-23,Snacks,22.18
6013,2077,2024-05-04,Merchandise,49.61
6014,2077,2024-05-04,Food & Beverage,137.36
6015,2077,2024-05-04,Food & Beverage,115.47
6016,2078,2024-01-11,Merchandise,101.61
6017,2079,2024-03-02,Food & Beverage,129.45
6018,2079,2024-03-02,Snacks,59.7
6019,2079,2024-03-02,Games,33.02
6020,2080,2024-03-06,Games,35.86
6021,2080,2024-12-06,Snacks,26.63
6022,2080,2024-12-06,Snacks,59.37
6023,2080,2024-12-06,Games,22.67
6024,2082,2024-04-30,Food & Beverage,167.01
6025,2082,2024-04-30,Food & Beverage,99.03
6026,2083,2024-04-15,Food & Beverage,73.76
6027,2083,2024-04-15,Food & Beverage,137.1
6028,2084,2024-11-08,Games,45.35
6029,2084,2024-10-26,Food & Beverage,169.85
6030,2084,2024-10-26,Merchandise,99.36
6031,2084,2024-10-26,Merchandise,66.44
6032,2084,2024-12-28,Merchandise,31.03
6033,2084,2024-12-28,Merchandise,83.42
6034,2084,2024-12-28,Food & Beverage,176.83
6035,2084,2024-12-28,Snacks,46.77
6036,2085,2024-06-15,Games,72.61
6037,2085,2024-06-15,Games,49.79
6038,2085,2024-07-14,Food & Beverage,174.11
6039,2086,2024-09-17,Food & Beverage,145.42
6040,2087,2024-04-15,Food & Beverage,71.72
6041,2089,2024-12-25,Photography,112.41
6042,2089,2024-12-25,Games,36.53
6043,2089,2024-12-25,Merchandise,59.55
6044,2089,2024-12-25,Snacks,37.36
6045,2089,2024-12-17,Food & Beverage,154.94
6046,2089,2024-12-17,Food & Beverage,162.32
6047,2089,2024-12-17,Games,46.08
6048,2089,2024-12-17,Food & Beverage,90.16
6049,2089,2024-07-24,Games,62.9
6050,2089,2024-07-24,Games,73.81
6051,2089,2024-07-24,Snacks,29.94
6052,2089,2024-07-24,Games,44.38
6053,2090,2024-04-10,Games,61.88
6054,2091,2024-07-15,Snacks,30.43
6055,2091,2024-07-15,Food & Beverage,167.38
6056,2091,2024-07-15,Merchandise,66.08
6057,2091,2024-06-19,Games,30.47
6058,2091,2024-06-19,Food & Beverage,128.92
6059,2091,2024-06-19,Photography,99.44
6060,2091,2024-06-19,Photography,130.4
6061,2091,2024-09-25,Games,21.41
6062,2092,2024-07-07,Food & Beverage,117.18
6063,2092,2024-07-07,Games,75.45
6064,2092,2024-07-07,Food & Beverage,102.93
6065,2093,2024-07-02,Photography,153.94
6066,2093,2024-07-02,Snacks,52.54
6067,2094,2024-07-06,Food & Beverage,96.56
6068,2094,2024-07-06,Snacks,34.04
6069,2094,2024-07-06,Games,45.28
6070,2094,2024-07-06,Games,73.61
6071,2096,2024-04-05,Games,49.83
6072,2096,2024-04-05,Merchandise,36.22
6073,2096,2024-04-05,Snacks,24.03
6074,2097,2024-10-29,Merchandise,129.89
6075,2098,2024-10-28,Food & Beverage,80.14
6076,2098,2024-10-28,Food & Beverage,134.18
6077,2098,2024-10-28,Food & Beverage,144.87
6078,2098,2024-10-28,Food & Beverage,105.63
6079,2100,2024-11-03,Games,46.04
6080,2101,2024-05-15,Games,71.43
6081,2102,2024-09-19,Games,41.34
6082,2102,2024-12-05,Food & Beverage,172.56
6083,2102,2024-12-05,Photography,109.83
6084,2102,2024-12-05,Food & Beverage,111.69
6085,2102,2024-10-21,Snacks,20.86
6086,2102,2024-10-21,Merchandise,88.91
6087,2102,2024-10-21,Food & Beverage,148.74
6088,2102,2024-04-10,Snacks,29.17
6089,2103,2024-05-29,Merchandise,128.94
6090,2103,2024-05-29,Food & Beverage,150.58
6091,2103,2024-05-29,Food & Beverage,64.17
6092,2103,2024-05-29,Photography,124.82
6093,2104,2024-06-10,Food & Beverage,108.17
6094,2104,2024-12-06,Snacks,17.96
6095,2104,2024-12-06,Food & Beverage,114.31
6096,2104,2024-12-06,Food & Beverage,168.67
6097,2104,2024-12-06,Food & Beverage,69.09
6098,2104,2024-06-07,Games,30.57
6099,2105,2024-02-27,Snacks,44.09
6100,2105,2024-02-27,Snacks,33.63
6101,2105,2024-02-27,Food & Beverage,106.04
6102,2106,2024-10-04,Food & Beverage,91.58
6103,2106,2024-10-04,Food & Beverage,114.88
6104,2106,2024-10-04,Games,70.99
6105,2107,2024-10-06,Food & Beverage,116.08
6106,2107,2024-10-06,Merchandise,135.27
6107,2107,2024-10-06,Food & Beverage,159.0
6108,2107,2024-10-06,Snacks,39.72
6109,2108,2024-05-15,Food & Beverage,133.11
6110,2108,2024-05-15,Games,75.38
6111,2108,2024-05-15,Games,64.33
6112,2108,2024-05-05,Merchandise,135.79
6113,2109,2024-05-16,Snacks,17.24
6114,2109,2024-05-16,Snacks,32.97
6115,2111,2024-02-18,Snacks,26.07
6116,2112,2024-09-06,Games,36.76
6117,2112,2024-09-06,Merchandise,64.47
6118,2112,2024-09-06,Food & Beverage,143.28
6119,2112,2024-09-06,Food & Beverage,141.29
6120,2113,2024-12-09,Games,76.92
6121,2113,2024-12-09,Snacks,46.2
6122,2113,2024-12-09,Merchandise,135.38
6123,2113,2024-12-09,Food & Beverage,179.63
6124,2116,2024-09-13,Merchandise,139.62
6125,2116,2024-09-13,Games,67.23
6126,2116,2024-09-13,Snacks,51.25
6127,2116,2024-09-13,Food & Beverage,150.56
6128,2117,2024-08-22,Games,57.67
6129,2118,2024-04-14,Games,37.49
6130,2118,2024-04-14,Food & Beverage,116.02
6131,2118,2024-04-14,Games,34.86
6132,2118,2024-04-14,Food & Beverage,83.76
6133,2119,2024-09-06,Games,50.36
6134,2119,2024-09-06,Photography,136.38
6135,2121,2024-02-01,Food & Beverage,133.62
6136,2122,2024-07-04,Food & Beverage,160.32
6137,2122,2024-03-05,Food & Beverage,138.21
6138,2122,2024-03-05,Food & Beverage,99.26
6139,2122,2024-03-05,Photography,158.08
6140,2122,2024-08-10,Snacks,27.39
6141,2122,2024-08-10,Merchandise,86.09
6142,2123,2024-04-22,Games,59.14
6143,2123,2024-08-15,Games,56.62
6144,2123,2024-08-15,Food & Beverage,91.95
6145,2124,2024-06-03,Snacks,42.87
6146,2124,2024-06-03,Merchandise,55.11
6147,2124,2024-06-03,Merchandise,129.93
6148,2124,2024-09-20,Food & Beverage,63.1
6149,2124,2024-09-20,Food & Beverage,101.15
6150,2125,2024-05-23,Photography,141.3
6151,2126,2024-10-18,Snacks,58.86
6152,2126,2024-10-18,Games,33.04
6153,2126,2024-10-18,Games,78.3
6154,2127,2024-12-06,Food & Beverage,53.67
6155,2128,2024-05-22,Photography,166.58
6156,2128,2024-05-22,Merchandise,141.92
6157,2128,2024-05-22,Food & Beverage,78.25
6158,2129,2024-10-06,Photography,165.66
6159,2129,2024-10-06,Snacks,54.48
6160,2130,2024-10-22,Food & Beverage,69.88
6161,2130,2024-10-22,Photography,139.52
6162,2130,2024-10-22,Games,35.32
6163,2130,2024-10-22,Games,48.88
6164,2131,2024-08-21,Games,75.48
6165,2131,2024-08-21,Games,59.81
6166,2131,2024-12-21,Merchandise,104.61
6167,2131,2024-12-21,Snacks,23.78
6168,2132,2024-10-23,Snacks,28.52
6169,2133,2024-07-11,Snacks,51.29
6170,2134,2024-05-15,Photography,189.74
6171,2134,2024-05-15,Games,63.09
6172,2135,2024-10-20,Food & Beverage,69.08
6173,2135,2024-10-20,Merchandise,42.07
6174,2137,2024-09-21,Merchandise,99.27
6175,2137,2024-09-21,Food & Beverage,170.71
6176,2137,2024-09-21,Games,68.06
6177,2140,2024-04-27,Merchandise,53.17
6178,2140,2024-04-27,Food & Beverage,176.88
6179,2140,2024-04-27,Games,76.45
6180,2141,2024-05-13,Merchandise,128.07
6181,2141,2024-05-13,Food & Beverage,99.78
6182,2141,2024-05-26,Merchandise,133.12
6183,2141,2024-05-26,Food & Beverage,131.96
6184,2141,2024-05-26,Food & Beverage,154.34
6185,2141,2024-05-26,Snacks,50.37
6186,2142,2024-12-07,Food & Beverage,129.4
6187,2142,2024-12-07,Games,73.27
6188,2142,2024-12-07,Snacks,45.16
6189,2142,2024-12-07,Snacks,54.5
6190,2143,2024-07-07,Food & Beverage,132.74
6191,2145,2024-08-04,Snacks,50.35
6192,2146,2024-03-08,Food & Beverage,78.05
6193,2146,2024-09-22,Photography,104.98
6194,2146,2024-09-22,Merchandise,86.12
6195,2146,2024-09-22,Games,69.68
6196,2146,2024-09-22,Food & Beverage,163.23
6197,2147,2024-04-28,Snacks,23.05
6198,2147,2024-04-28,Snacks,45.43
6199,2147,2024-04-28,Games,31.67
6200,2147,2024-04-28,Food & Beverage,164.63
6201,2147,2024-09-06,Snacks,24.29
6202,2147,2024-09-06,Games,71.55
6203,2147,2024-09-06,Food & Beverage,92.27
6204,2148,2024-03-05,Food & Beverage,134.63
6205,2149,2024-04-06,Snacks,50.97
6206,2149,2024-04-06,Games,53.87
6207,2149,2024-04-06,Merchandise,67.87
6208,2149,2024-06-10,Food & Beverage,84.15
6209,2149,2024-06-10,Food & Beverage,86.13
6210,2149,2024-06-10,Photography,193.74
6211,2149,2024-06-10,Merchandise,46.93
6212,2150,2024-12-29,Snacks,35.27
6213,2151,2024-06-22,Games,20.33
6214,2151,2024-06-22,Games,39.23
6215,2151,2024-06-22,Food & Beverage,120.41
6216,2151,2024-06-22,Food & Beverage,134.02
6217,2151,2024-09-19,Photography,90.76
6218,2152,2024-04-21,Food & Beverage,52.46
6219,2152,2024-04-21,Food & Beverage,63.7
6220,2152,2024-04-21,Food & Beverage,146.44
6221,2152,2024-04-21,Games,77.08
6222,2152,2024-06-25,Snacks,47.77
6223,2152,2024-06-25,Merchandise,125.54
6224,2152,2024-06-25,Photography,166.39
6225,2152,2024-06-25,Food & Beverage,85.14
6226,2153,2024-06-22,Snacks,15.05
6227,2154,2024-12-08,Food & Beverage,99.2
6228,2154,2024-12-08,Food & Beverage,98.12
6229,2154,2024-12-08,Snacks,53.07
6230,2156,2024-12-18,Snacks,47.63
6231,2156,2024-12-18,Games,48.6
6232,2156,2024-12-18,Photography,90.03
6233,2156,2024-12-18,Food & Beverage,50.35
6234,2156,2024-11-15,Snacks,51.08
6235,2157,2024-10-07,Food & Beverage,151.84
6236,2157,2024-10-07,Snacks,34.18
6237,2158,2024-06-17,Food & Beverage,113.08
6238,2158,2024-12-14,Snacks,52.7
6239,2158,2024-12-14,Photography,120.13
6240,2158,2024-12-14,Snacks,55.38
6241,2158,2024-12-14,Food & Beverage,158.59
6242,2158,2024-10-14,Snacks,54.32
6243,2158,2024-10-14,Food & Beverage,127.53
6244,2159,2024-07-15,Merchandise,129.86
6245,2159,2024-04-06,Food & Beverage,124.82
6246,2159,2024-04-06,Merchandise,43.37
6247,2161,2024-07-15,Games,27.31
6248,2161,2024-03-11,Games,72.2
6249,2161,2024-03-11,Food & Beverage,124.9
6250,2162,2024-11-26,Games,70.39
6251,2163,2024-12-23,Games,45.84
6252,2163,2024-12-23,Food & Beverage,127.27
6253,2163,2024-12-23,Photography,129.49
6254,2163,2024-12-23,Food & Beverage,170.91
6255,2164,2024-10-01,Games,36.27
6256,2164,2024-12-25,Snacks,21.73
6257,2166,2024-07-02,Games,65.06
6258,2166,2024-06-13,Merchandise,84.28
6259,2166,2024-06-13,Games,50.51
6260,2166,2024-06-13,Games,35.36
6261,2167,2024-07-27,Merchandise,148.35
6262,2167,2024-07-27,Merchandise,94.55
6263,2167,2024-07-27,Games,30.62
6264,2169,2024-09-16,Food & Beverage,151.31
6265,2169,2024-09-16,Food & Beverage,142.69
6266,2170,2024-03-29,Food & Beverage,155.87
6267,2170,2024-03-29,Games,41.3
6268,2170,2024-03-29,Food & Beverage,179.25
6269,2172,2024-12-26,Snacks,47.71
6270,2172,2024-12-26,Food & Beverage,158.59
6271,2172,2024-12-26,Food & Beverage,149.41
6272,2172,2024-12-26,Games,23.97
6273,2172,2024-04-10,Snacks,23.21
6274,2172,2024-04-10,Food & Beverage,158.19
6275,2172,2024-04-24,Merchandise,83.93
6276,2173,2024-05-30,Food & Beverage,86.21
6277,2173,2024-05-30,Merchandise,109.67
6278,2173,2024-05-30,Snacks,44.73
6279,2174,2024-05-19,Merchandise,86.3
6280,2174,2024-05-19,Games,67.78
6281,2174,2024-05-19,Food & Beverage,134.98
6282,2174,2024-05-19,Merchandise,73.75
6283,2175,2024-10-03,Merchandise,75.74
6284,2176,2024-07-07,Food & Beverage,167.35
6285,2177,2024-07-08,Games,38.32
6286,2177,2024-07-08,Games,23.6
6287,2177,2024-07-08,Food & Beverage,154.7
6288,2177,2024-08-28,Merchandise,56.73
6289,2178,2024-12-23,Games,53.88
6290,2178,2024-12-23,Food & Beverage,162.5
6291,2179,2024-02-16,Merchandise,112.28
6292,2179,2024-06-09,Food & Beverage,115.07
6293,2181,2024-07-10,Snacks,38.52
6294,2181,2024-07-10,Snacks,52.47
6295,2181,2024-07-10,Food & Beverage,60.49
6296,2181,2024-07-10,Snacks,34.2
6297,2181,2024-04-26,Food & Beverage,148.7
6298,2181,2024-12-18,Food & Beverage,50.25
6299,2181,2024-12-18,Snacks,36.1
6300,2181,2024-12-18,Games,21.79
6301,2182,2024-07-24,Games,36.81
6302,2182,2024-07-24,Merchandise,60.59
6303,2182,2024-07-24,Merchandise,88.14
6304,2183,2024-09-11,Merchandise,51.2
6305,2183,2024-09-11,Photography,84.02
6306,2183,2024-09-11,Food & Beverage,60.86
6307,2184,2024-01-15,Food & Beverage,95.18
6308,2184,2024-01-15,Games,46.11
6309,2184,2024-01-15,Snacks,45.88
6310,2184,2024-01-15,Merchandise,106.04
6311,2184,2024-04-11,Merchandise,42.06
6312,2184,2024-04-11,Food & Beverage,175.48
6313,2184,2024-04-11,Food & Beverage,115.79
6314,2184,2024-04-02,Food & Beverage,124.44
6315,2184,2024-04-02,Food & Beverage,67.72
6316,2184,2024-04-02,Snacks,33.16
6317,2185,2024-06-17,Photography,133.17
6318,2185,2024-06-17,Snacks,46.38
6319,2186,2024-07-21,Games,71.02
6320,2186,2024-07-21,Food & Beverage,115.8
6321,2186,2024-07-21,Food & Beverage,135.63
6322,2186,2024-04-05,Food & Beverage,140.24
6323,2186,2024-04-05,Food & Beverage,152.42
6324,2186,2024-04-05,Food & Beverage,117.94
6325,2186,2024-11-07,Food & Beverage,161.5
6326,2187,2024-05-17,Snacks,45.25
6327,2187,2024-05-17,Food & Beverage,176.63
6328,2187,2024-05-17,Food & Beverage,120.94
6329,2190,2024-10-16,Games,20.84
6330,2190,2024-10-16,Snacks,42.44
6331,2191,2024-06-29,Food & Beverage,71.69
6332,2191,2024-06-29,Food & Beverage,138.59
6333,2191,2024-06-29,Merchandise,47.66
6334,2191,2024-06-29,Food & Beverage,140.83
6335,2192,2024-06-13,Games,67.86
6336,2192,2024-06-13,Games,54.57
6337,2193,2024-12-26,Food & Beverage,50.84
6338,2193,2024-12-26,Food & Beverage,78.95
6339,2193,2024-12-26,Food & Beverage,104.64
6340,2193,2024-12-26,Food & Beverage,139.8
6341,2195,2024-05-24,Photography,116.58
6342,2196,2024-04-22,Food & Beverage,161.53
6343,2196,2024-04-22,Games,51.16
6344,2196,2024-04-22,Food & Beverage,145.51
6345,2196,2024-07-28,Games,72.04
6346,2196,2024-07-28,Merchandise,32.8
6347,2196,2024-11-17,Merchandise,73.34
6348,2196,2024-11-17,Games,47.78
6349,2197,2024-12-07,Games,42.03
6350,2197,2024-11-09,Games,65.34
6351,2197,2024-11-09,Photography,159.73
6352,2198,2024-01-21,Food & Beverage,98.11
6353,2198,2024-10-09,Merchandise,148.58
6354,2198,2024-10-09,Food & Beverage,89.1
6355,2198,2024-10-09,Food & Beverage,167.59
6356,2198,2024-10-09,Food & Beverage,172.61
6357,2198,2024-12-25,Snacks,53.3
6358,2198,2024-12-25,Games,61.8
6359,2198,2024-12-25,Games,64.17
6360,2199,2024-10-19,Photography,150.54
6361,2199,2024-10-19,Games,51.5
6362,2199,2024-10-19,Snacks,46.06
6363,2199,2024-10-19,Snacks,26.17
6364,2199,2024-02-03,Snacks,46.7
6365,2200,2024-04-24,Photography,184.27
6366,2200,2024-04-24,Food & Beverage,157.59
6367,2201,2024-10-01,Snacks,49.18
6368,2201,2024-10-01,Games,65.58
6369,2201,2024-10-01,Food & Beverage,87.46
6370,2201,2024-12-26,Snacks,21.96
6371,2201,2024-12-26,Food & Beverage,51.56
6372,2201,2024-12-26,Photography,158.82
6373,2205,2024-06-08,Games,61.23
6374,2205,2024-06-08,Food & Beverage,77.26
6375,2206,2024-10-10,Games,72.94
6376,2206,2024-08-27,Games,67.85
6377,2206,2024-08-27,Food & Beverage,127.85
6378,2206,2024-08-27,Food & Beverage,54.8
6379,2206,2024-08-27,Food & Beverage,160.36
6380,2207,2024-06-13,Merchandise,38.47
6381,2207,2024-06-13,Food & Beverage,125.69
6382,2209,2024-01-14,Merchandise,88.17
6383,2209,2024-01-14,Food & Beverage,114.4
6384,2209,2024-01-14,Snacks,48.76
6385,2210,2024-06-20,Merchandise,73.24
6386,2210,2024-06-20,Games,59.08
6387,2210,2024-08-29,Snacks,29.22
6388,2210,2024-08-29,Food & Beverage,125.57
6389,2210,2024-08-29,Merchandise,38.8
6390,2210,2024-08-29,Food & Beverage,71.85
6391,2210,2024-06-04,Merchandise,143.19
6392,2212,2024-12-06,Snacks,38.64
6393,2212,2024-12-06,Food & Beverage,166.46
6394,2212,2024-12-06,Games,36.94
6395,2212,2024-12-06,Merchandise,139.69
6396,2213,2024-06-26,Food & Beverage,151.39
6397,2213,2024-06-26,Games,21.76
6398,2213,2024-06-26,Merchandise,147.79
6399,2213,2024-06-26,Merchandise,64.34
6400,2214,2024-01-25,Food & Beverage,64.68
6401,2214,2024-01-25,Food & Beverage,106.1
6402,2214,2024-01-25,Snacks,46.99
6403,2214,2024-01-25,Photography,182.44
6404,2215,2024-09-13,Snacks,18.27
6405,2215,2024-09-13,Games,61.04
6406,2216,2024-04-28,Food & Beverage,165.95
6407,2216,2024-04-28,Merchandise,35.6
6408,2216,2024-04-28,Games,48.14
6409,2218,2024-09-10,Games,67.23
6410,2218,2024-09-10,Food & Beverage,122.19
6411,2218,2024-09-10,Games,77.65
6412,2218,2024-09-10,Food & Beverage,118.33
6413,2219,2024-01-24,Games,55.9
6414,2219,2024-01-24,Merchandise,113.1
6415,2219,2024-01-24,Food & Beverage,66.0
6416,2221,2024-11-03,Food & Beverage,50.96
6417,2221,2024-11-03,Food & Beverage,139.18
6418,2221,2024-11-03,Food & Beverage,59.38
6419,2221,2024-11-03,Games,46.87
6420,2221,2024-12-24,Snacks,37.23
6421,2221,2024-12-24,Food & Beverage,120.78
6422,2221,2024-06-06,Games,56.66
6423,2222,2024-09-17,Food & Beverage,161.41
6424,2222,2024-09-17,Food & Beverage,94.73
6425,2222,2024-09-17,Snacks,22.54
6426,2222,2024-09-17,Food & Beverage,121.92
6427,2223,2024-10-12,Games,33.51
6428,2224,2024-09-25,Games,59.53
6429,2224,2024-09-22,Food & Beverage,101.6
6430,2224,2024-09-22,Merchandise,48.73
6431,2224,2024-09-22,Games,21.08
6432,2225,2024-03-11,Photography,101.2
6433,2225,2024-03-11,Snacks,44.37
6434,2225,2024-03-11,Games,70.84
6435,2225,2024-03-11,Snacks,29.03
6436,2226,2024-06-30,Food & Beverage,100.38
6437,2226,2024-06-30,Snacks,25.63
6438,2226,2024-06-30,Games,76.14
6439,2227,2024-06-23,Food & Beverage,132.26
6440,2227,2024-06-23,Food & Beverage,56.31
6441,2227,2024-06-23,Merchandise,144.71
6442,2227,2024-06-23,Food & Beverage,145.66
6443,2229,2024-09-12,Food & Beverage,174.88
6444,2229,2024-09-12,Food & Beverage,64.56
6445,2229,2024-09-12,Games,31.25
6446,2229,2024-09-18,Food & Beverage,159.6
6447,2229,2024-07-27,Photography,138.24
6448,2229,2024-07-27,Food & Beverage,166.27
6449,2229,2024-07-27,Merchandise,127.22
6450,2229,2024-07-27,Photography,92.06
6451,2229,2024-02-15,Food & Beverage,101.45
6452,2229,2024-02-15,Food & Beverage,162.44
6453,2231,2024-08-24,Games,25.6
6454,2233,2024-04-04,Games,34.33
6455,2233,2024-04-04,Games,33.34
6456,2233,2024-04-04,Food & Beverage,135.92
6457,2233,2024-04-04,Games,77.16
6458,2234,2024-02-21,Food & Beverage,63.15
6459,2234,2024-02-21,Food & Beverage,115.57
6460,2235,2024-06-04,Snacks,28.43
6461,2236,2024-04-21,Games,22.63
6462,2236,2024-04-21,Merchandise,81.66
6463,2236,2024-04-21,Food & Beverage,65.77
6464,2236,2024-04-21,Food & Beverage,50.71
6465,2237,2024-04-04,Snacks,55.68
6466,2237,2024-04-04,Food & Beverage,159.48
6467,2237,2024-04-04,Games,60.53
6468,2238,2024-02-20,Food & Beverage,146.58
6469,2238,2024-02-20,Merchandise,37.04
6470,2238,2024-02-20,Games,65.77
6471,2239,2024-04-09,Food & Beverage,62.34
6472,2239,2024-04-09,Photography,92.62
6473,2239,2024-01-06,Games,20.95
6474,2239,2024-03-10,Snacks,16.46
6475,2239,2024-03-10,Photography,94.4
6476,2239,2024-03-10,Photography,149.4
6477,2239,2024-03-10,Food & Beverage,155.92
6478,2240,2024-04-29,Snacks,27.63
6479,2240,2024-04-29,Food & Beverage,100.89
6480,2240,2024-04-29,Food & Beverage,68.9
6481,2241,2024-05-03,Photography,168.0
6482,2241,2024-05-03,Merchandise,71.49
6483,2241,2024-05-03,Games,64.61
6484,2241,2024-04-15,Snacks,22.41
6485,2241,2024-04-15,Food & Beverage,50.45
6486,2241,2024-04-15,Snacks,57.56
6487,2241,2024-04-15,Photography,89.64
6488,2242,2024-04-27,Food & Beverage,137.57
6489,2242,2024-04-27,Food & Beverage,113.43
6490,2243,2024-06-21,Snacks,47.52
6491,2243,2024-06-21,Merchandise,119.55
6492,2243,2024-06-21,Food & Beverage,167.89
6493,2244,2024-12-29,Snacks,31.35
6494,2245,2024-11-18,Photography,195.31
6495,2245,2024-05-09,Photography,166.27
6496,2246,2024-11-11,Food & Beverage,90.97
6497,2246,2024-11-11,Snacks,26.44
6498,2246,2024-11-11,Snacks,45.96
6499,2246,2024-11-11,Games,32.19
6500,2247,2024-06-18,Photography,153.22
6501,2248,2024-01-24,Food & Beverage,57.37
6502,2248,2024-01-24,Games,35.85
6503,2249,2024-10-01,Games,29.05
6504,2249,2024-10-01,Food & Beverage,50.78
6505,2249,2024-10-01,Food & Beverage,113.96
6506,2249,2024-07-07,Food & Beverage,93.63
6507,2249,2024-07-07,Snacks,24.1
6508,2250,2024-01-18,Food & Beverage,62.13
6509,2250,2024-01-18,Games,79.64
6510,2251,2024-02-03,Food & Beverage,59.0
6511,2251,2024-02-03,Food & Beverage,138.27
6512,2251,2024-02-03,Food & Beverage,82.15
6513,2252,2024-04-04,Snacks,27.07
6514,2252,2024-04-04,Food & Beverage,64.77
6515,2252,2024-04-04,Food & Beverage,76.54
6516,2254,2024-11-12,Merchandise,138.46
6517,2254,2024-11-12,Food & Beverage,169.23
6518,2254,2024-11-12,Snacks,57.84
6519,2254,2024-11-12,Food & Beverage,126.06
6520,2255,2024-03-24,Games,26.55
6521,2255,2024-03-24,Snacks,50.16
6522,2255,2024-03-24,Photography,114.19
6523,2256,2024-06-17,Snacks,60.0
6524,2256,2024-06-17,Food & Beverage,110.26
6525,2256,2024-06-17,Snacks,32.21
6526,2256,2024-06-17,Food & Beverage,56.21
6527,2257,2024-04-24,Food & Beverage,138.47
